applicant_ref,income,loan_amount,tenure_months,employment_type,credit_history_months,existing_emi,dti_ratio,credit_utilization,num_delinquencies_24m,age_band,defaulted
app_018670,84093.17,18344.93,84,self_employed,154,785.44,0.1457,0.3678,0,65+,0
app_018671,76188.06,30424.01,36,salaried,130,420.36,0.21,0.3187,1,46-55,0
app_018672,54859.45,17697.58,12,contract,53,1321.2,0.6374,0.2974,1,26-35,0
app_018673,123739.18,8847.28,24,unemployed,126,4037.02,0.4301,0.4242,0,46-55,1
app_018674,13465.68,5000.0,36,self_employed,240,170.54,0.2856,0.2387,1,65+,0
app_018675,55752.91,8279.73,36,contract,0,710.22,0.2063,0.5003,0,18-25,0
app_018676,39116.84,19485.72,36,salaried,94,108.58,0.2126,0.3088,0,36-45,0
app_018677,41533.14,33449.87,48,contract,41,1039.16,0.5177,0.788,1,26-35,1
app_018678,19149.59,17047.84,36,salaried,125,184.8,0.4363,0.5878,0,46-55,0
app_018679,45122.85,9829.08,48,self_employed,156,284.16,0.1344,0.2058,0,46-55,0
app_018680,43971.76,18610.49,60,self_employed,164,970.26,0.3562,0.3816,0,56-65,0
app_018681,24852.72,5000.0,48,salaried,123,5.61,0.057,0.5469,0,46-55,0
app_018682,34969.05,16521.26,36,unemployed,0,609.23,0.3791,0.1517,2,18-25,1
app_018683,17624.11,23142.03,84,salaried,119,0.0,0.2026,0.4071,0,36-45,0
app_018684,29217.72,10079.16,24,self_employed,119,542.13,0.4089,0.7335,3,56-65,0
app_018685,61602.01,29170.76,48,salaried,45,754.68,0.2749,0.3519,0,26-35,0
app_018686,62283.0,37878.77,36,self_employed,0,1239.31,0.4577,0.4867,0,18-25,1
app_018687,55424.99,22818.11,60,salaried,63,97.25,0.11,0.5333,0,46-55,0
app_018688,61587.43,20375.89,120,salaried,100,708.14,0.1737,0.1577,1,36-45,0
app_018689,62032.01,5000.0,48,contract,11,264.06,0.0728,0.5547,1,18-25,0
app_018690,25490.2,19531.08,36,salaried,75,43.23,0.2962,0.8065,0,26-35,0
app_018691,43772.05,29092.0,48,unemployed,76,728.44,0.3791,0.5739,0,26-35,0
app_018692,66021.05,15139.45,48,salaried,150,1334.3,0.3044,0.3892,0,46-55,0
app_018693,17004.63,26601.73,60,self_employed,111,0.0,0.3379,0.402,0,36-45,0
app_018694,16950.87,17735.48,12,unemployed,110,372.53,1.3937,0.5918,0,36-45,1
app_018695,16442.8,16748.92,60,contract,160,407.56,0.5175,0.7875,1,46-55,0
app_018696,13601.74,21791.66,48,contract,70,408.05,0.7926,0.119,0,26-35,0
app_018697,20374.85,14575.14,48,salaried,138,0.0,0.1931,0.5953,0,46-55,0
app_018698,27200.54,10309.15,60,salaried,54,654.98,0.3708,0.1936,0,26-35,0
app_018699,83430.4,14008.79,12,self_employed,103,1181.67,0.3513,0.1784,2,36-45,0
app_018700,28549.34,13199.84,84,self_employed,111,290.73,0.1935,0.708,1,36-45,0
app_018701,15772.08,20501.68,24,salaried,146,439.61,1.0364,0.7306,1,46-55,1
app_018702,39791.3,9541.19,36,unemployed,198,467.1,0.2272,0.73,1,65+,1
app_018703,32730.74,32753.17,84,self_employed,123,412.75,0.3057,0.3558,0,26-35,0
app_018704,23619.49,19805.01,84,unemployed,69,0.0,0.1294,0.4079,0,18-25,0
app_018705,26272.82,33482.74,36,contract,71,0.0,0.4588,0.5636,1,36-45,0
app_018706,65309.9,14024.33,24,self_employed,95,876.85,0.2771,0.2452,1,36-45,0
app_018707,16723.39,7369.19,48,salaried,108,486.05,0.4677,0.1177,0,26-35,0
app_018708,14527.91,7793.38,60,contract,141,313.54,0.3749,0.1806,3,56-65,0
app_018709,46946.3,11056.09,84,contract,94,966.2,0.2833,0.6319,1,46-55,0
app_018710,25908.24,8639.91,12,self_employed,176,11.82,0.3656,0.2695,0,36-45,0
app_018711,85281.68,6369.02,36,salaried,81,1487.28,0.2362,0.4783,1,36-45,0
app_018712,33360.68,18253.3,60,salaried,0,730.3,0.3809,0.5082,0,18-25,0
app_018713,34365.04,19982.86,60,self_employed,71,543.32,0.3153,0.3177,1,36-45,1
app_018714,55971.81,14257.75,48,self_employed,83,0.0,0.0688,0.3737,1,36-45,0
app_018715,14476.93,37858.43,24,unemployed,192,403.99,1.747,0.2528,3,56-65,1
app_018716,43724.87,16047.09,48,salaried,96,690.24,0.2885,0.3162,0,36-45,0
app_018717,29700.23,13390.16,60,salaried,17,28.93,0.1091,0.3872,0,26-35,0
app_018718,63878.85,13656.69,12,contract,0,1699.92,0.5502,0.66,0,26-35,0
app_018719,25444.95,25585.07,36,unemployed,74,277.06,0.4926,0.3901,2,26-35,0
app_018720,40024.7,7200.7,60,salaried,169,736.85,0.2598,0.0659,0,56-65,0
app_018721,29809.12,5430.34,36,salaried,168,229.62,0.158,0.2114,0,46-55,0
app_018722,45574.09,18535.68,24,unemployed,148,240.77,0.283,0.4352,2,56-65,0
app_018723,31630.26,18521.82,60,salaried,159,620.7,0.362,0.0645,0,56-65,0
app_018724,41951.55,23264.09,60,self_employed,7,64.39,0.1382,0.3115,0,18-25,0
app_018725,95252.0,16066.32,36,unemployed,113,2607.68,0.3892,0.452,1,46-55,0
app_018726,31029.92,46894.49,60,contract,143,368.37,0.4689,0.1122,0,46-55,0
app_018727,45320.38,26756.12,48,salaried,46,573.71,0.3113,0.3384,0,26-35,0
app_018728,127715.11,5000.0,36,unemployed,45,1582.37,0.1628,0.8186,0,36-45,1
app_018729,45000.1,7163.96,36,contract,171,751.87,0.2578,0.4324,0,46-55,0
app_018730,9520.5,5319.06,48,unemployed,174,49.23,0.2129,0.4622,0,56-65,0
app_018731,25173.71,17100.66,60,self_employed,43,302.28,0.2908,0.1633,2,18-25,0
app_018732,18731.05,18296.42,36,contract,207,556.9,0.7084,0.1186,0,56-65,1
app_018733,60299.54,45501.32,24,salaried,161,1148.38,0.636,0.1871,1,56-65,0
app_018734,34489.13,10471.81,84,salaried,161,297.96,0.1505,0.468,0,56-65,0
app_018735,65181.76,9521.08,120,contract,0,308.15,0.0725,0.0154,0,18-25,0
app_018736,50835.81,18993.02,24,salaried,85,0.0,0.2018,0.2001,0,26-35,0
app_018737,50715.27,8792.19,120,salaried,85,946.06,0.2426,0.1077,0,46-55,0
app_018738,18530.64,14007.88,60,salaried,65,85.44,0.2186,0.675,0,26-35,0
app_018739,47939.35,28395.18,84,salaried,39,960.37,0.3318,0.1676,1,18-25,0
app_018740,77004.91,26003.24,12,unemployed,92,1013.65,0.5227,0.4559,1,46-55,1
app_018741,16384.6,30907.46,84,unemployed,60,230.64,0.46,0.418,0,18-25,1
app_018742,30502.72,7454.66,24,salaried,36,314.15,0.2556,0.3349,0,36-45,0
app_018743,44131.56,22804.12,24,unemployed,164,318.87,0.3657,0.188,0,65+,0
app_018744,38326.96,16410.52,84,unemployed,94,248.93,0.144,0.0537,0,36-45,0
app_018745,80027.28,67577.63,60,self_employed,189,1323.66,0.3809,0.3627,1,56-65,0
app_018746,54213.17,25127.69,36,self_employed,54,254.12,0.2231,0.4657,0,36-45,0
app_018747,45403.78,16394.72,60,salaried,81,365.21,0.1745,0.2147,0,26-35,0
app_018748,56935.87,30248.39,84,unemployed,48,316.93,0.1488,0.5723,2,18-25,0
app_018749,55290.66,23147.27,12,salaried,48,1411.64,0.7585,0.7218,2,26-35,0
app_018750,37145.13,25765.16,24,contract,63,0.0,0.3746,0.5497,0,26-35,0
app_018751,29877.14,22188.49,48,self_employed,203,527.49,0.4124,0.5111,0,56-65,1
app_018752,62609.38,13029.85,12,self_employed,213,1892.99,0.5876,0.4403,4,56-65,1
app_018753,24132.3,12962.31,48,contract,8,0.0,0.145,0.49,1,18-25,0
app_018754,34900.16,24895.37,36,self_employed,0,587.98,0.459,0.4875,0,18-25,0
app_018755,19221.73,11253.12,48,unemployed,127,97.95,0.2192,0.7143,0,46-55,0
app_018756,54307.72,18194.3,84,salaried,63,1057.66,0.2854,0.3577,0,36-45,0
app_018757,71531.1,22177.74,60,salaried,97,148.57,0.0919,0.5129,0,26-35,0
app_018758,21708.27,11642.07,36,contract,74,451.18,0.4425,0.3067,0,26-35,0
app_018759,33367.54,21463.64,84,salaried,59,257.77,0.1919,0.2527,0,26-35,0
app_018760,27888.34,16699.64,48,salaried,129,59.02,0.1871,0.1277,0,36-45,0
app_018761,65606.46,13061.74,36,salaried,47,780.47,0.2144,0.5202,0,18-25,0
app_018762,79168.54,26088.19,84,salaried,161,503.08,0.1271,0.1838,0,46-55,0
app_018763,27903.25,7712.01,12,contract,76,0.0,0.2985,0.8184,1,26-35,0
app_018764,8000.0,7685.51,48,self_employed,138,12.43,0.278,0.5159,0,36-45,0
app_018765,68462.44,16876.27,84,salaried,54,1649.97,0.3272,0.2637,0,36-45,0
app_018766,37227.47,8375.53,84,salaried,75,392.12,0.1611,0.2929,1,26-35,0
app_018767,37306.56,35592.23,24,self_employed,215,661.01,0.7278,0.3573,0,56-65,0
app_018768,61700.21,13449.8,60,contract,122,278.49,0.1012,0.443,1,46-55,0
app_018769,29726.38,7110.56,36,self_employed,150,509.74,0.2919,0.179,1,56-65,0
app_018770,25676.93,14925.92,60,salaried,84,350.59,0.2894,0.3608,0,36-45,0
app_018771,29862.55,47793.28,12,unemployed,96,707.51,2.0128,0.5625,1,36-45,1
app_018772,47524.35,9666.35,12,salaried,92,629.25,0.3786,0.2832,0,26-35,0
app_018773,58890.32,11317.68,36,unemployed,96,626.33,0.1968,0.3476,0,36-45,0
app_018774,89164.17,22907.55,48,salaried,129,912.21,0.1921,0.2845,1,36-45,0
app_018775,45336.41,38126.39,84,salaried,110,495.94,0.261,0.4337,0,36-45,0
app_018776,33538.72,9017.01,60,salaried,88,552.02,0.2556,0.2444,0,26-35,0
app_018777,59124.75,10404.86,24,contract,61,970.23,0.2919,0.4972,0,26-35,0
app_018778,21286.07,6471.47,24,contract,16,54.52,0.1949,0.2128,1,18-25,0
app_018779,79273.84,16205.92,84,contract,20,1919.05,0.322,0.4875,0,26-35,0
app_018780,40792.65,18990.9,60,contract,23,132.81,0.1396,0.1059,0,36-45,0
app_018781,32023.34,28294.11,48,salaried,192,341.9,0.3667,0.3297,1,65+,0
app_018782,21323.95,21161.1,12,salaried,0,245.81,1.2101,0.2462,0,26-35,1
app_018783,51267.74,17436.38,24,unemployed,21,566.6,0.3163,0.409,1,18-25,1
app_018784,31121.71,19138.16,48,self_employed,79,413.61,0.3255,0.6649,1,26-35,0
app_018785,34480.35,23430.22,60,contract,60,166.16,0.2046,0.5074,1,26-35,0
app_018786,14484.63,8055.5,48,self_employed,47,194.27,0.3111,0.1805,1,46-55,0
app_018787,28593.26,19073.76,48,contract,11,276.31,0.2961,0.5157,1,18-25,0
app_018788,26564.38,6042.61,84,unemployed,219,655.22,0.3311,0.1719,0,65+,1
app_018789,45716.27,32485.26,24,contract,205,475.43,0.5085,0.4264,1,56-65,0
app_018790,31344.51,48321.28,24,contract,111,796.95,1.1376,0.5129,2,36-45,1
app_018791,8460.13,11537.31,36,contract,167,128.15,0.6727,0.3502,0,56-65,0
app_018792,28904.23,19789.99,12,contract,109,277.82,0.8548,0.3155,1,36-45,0
app_018793,16318.16,26614.49,36,self_employed,258,408.24,0.8874,0.559,0,65+,0
app_018794,20464.26,41687.67,36,contract,60,556.72,1.0598,0.5389,0,26-35,1
app_018795,63078.58,15141.0,24,unemployed,158,565.59,0.2372,0.5341,0,65+,0
app_018796,14343.6,10736.37,24,salaried,45,204.91,0.5756,0.1605,1,26-35,0
app_018797,42708.96,21715.59,24,self_employed,36,800.08,0.4994,0.3776,0,26-35,0
app_018798,27474.92,36172.62,48,self_employed,132,373.31,0.5185,0.1749,0,56-65,0
app_018799,24710.43,17167.32,60,unemployed,37,237.82,0.2656,0.4805,0,26-35,0
app_018800,21191.85,36844.51,24,self_employed,142,190.86,1.0469,0.4602,0,26-35,0
app_018801,43292.64,30033.18,60,salaried,0,1087.54,0.4513,0.5455,1,18-25,1
app_018802,46050.45,25469.6,24,unemployed,44,1116.1,0.5895,0.2953,2,26-35,1
app_018803,14061.1,16083.78,48,salaried,142,125.11,0.4156,0.6958,0,26-35,0
app_018804,68376.76,14142.19,36,self_employed,112,725.51,0.2018,0.3168,0,36-45,0
app_018805,18912.05,45902.73,24,salaried,105,145.52,1.403,0.3274,1,36-45,1
app_018806,44969.29,9697.53,60,salaried,147,1141.95,0.3513,0.2918,0,46-55,0
app_018807,18967.23,22299.26,48,self_employed,28,187.18,0.4359,0.5751,0,18-25,0
app_018808,28212.37,21372.92,48,contract,152,437.71,0.3907,0.7606,1,56-65,0
app_018809,17973.6,20136.79,48,contract,104,396.32,0.5671,0.2757,1,36-45,0
app_018810,27151.64,8534.96,36,unemployed,147,0.0,0.1132,0.757,1,46-55,1
app_018811,32515.23,17118.55,36,unemployed,80,417.78,0.3437,0.3824,1,46-55,0
app_018812,19300.28,11879.54,48,salaried,153,0.0,0.1662,0.6706,0,56-65,0
app_018813,43171.8,28600.82,12,salaried,0,1115.97,1.0257,0.1297,1,18-25,0
app_018814,46396.89,19039.56,120,salaried,67,0.0,0.0443,0.2713,0,36-45,0
app_018815,160864.27,39823.17,24,unemployed,182,0.0,0.1337,0.2084,0,56-65,0
app_018816,60523.24,38710.89,84,salaried,117,1639.91,0.4238,0.0265,0,46-55,0
app_018817,69357.61,12883.1,120,contract,15,509.09,0.1081,0.5635,0,18-25,0
app_018818,13725.92,38713.75,120,unemployed,13,24.32,0.3259,0.5511,2,36-45,0
app_018819,12367.71,11297.36,84,salaried,90,2.47,0.1433,0.3353,0,46-55,0
app_018820,30842.69,36419.0,48,salaried,23,485.51,0.5077,0.7419,1,26-35,0
app_018821,97027.43,8082.66,36,salaried,43,1477.93,0.2128,0.4939,1,36-45,0
app_018822,141619.56,39921.45,36,contract,172,2459.5,0.3099,0.2369,2,56-65,0
app_018823,24880.89,10706.92,84,salaried,97,273.17,0.1981,0.4872,0,36-45,0
app_018824,26306.66,13345.89,36,salaried,84,774.86,0.5361,0.1623,0,26-35,0
app_018825,48978.74,14739.81,24,salaried,134,664.0,0.3252,0.0905,0,36-45,0
app_018826,32583.54,11432.98,24,contract,137,344.98,0.3165,0.4177,0,36-45,0
app_018827,33038.74,37018.89,84,contract,106,92.66,0.2065,0.2687,0,36-45,0
app_018828,51492.66,5872.7,48,self_employed,137,20.62,0.0356,0.0896,0,46-55,0
app_018829,161705.96,22229.38,84,salaried,104,4914.52,0.3859,0.4049,2,36-45,0
app_018830,74422.63,23458.94,48,salaried,137,17.69,0.088,0.2966,1,56-65,0
app_018831,101520.86,8716.68,36,salaried,140,292.94,0.0655,0.1591,0,46-55,0
app_018832,13170.38,12464.54,36,unemployed,116,164.05,0.4902,0.298,0,46-55,0
app_018833,65586.81,8983.88,36,salaried,59,1688.02,0.3582,0.2374,0,36-45,0
app_018834,21537.96,13470.56,36,salaried,6,81.68,0.2707,0.6351,0,26-35,0
app_018835,91312.84,28157.26,36,contract,59,1006.02,0.2432,0.1609,0,46-55,0
app_018836,76613.58,13004.84,24,unemployed,16,1215.12,0.282,0.7218,0,18-25,0
app_018837,50619.8,19390.56,24,salaried,75,734.46,0.381,0.2638,0,36-45,0
app_018838,24134.77,15353.26,48,contract,1,571.43,0.4559,0.5092,1,18-25,0
app_018839,27830.84,54442.09,60,unemployed,61,471.69,0.6259,0.4547,0,36-45,0
app_018840,29097.31,17649.32,12,salaried,115,945.05,1.0448,0.3116,0,46-55,0
app_018841,55231.21,9757.16,36,contract,63,963.74,0.273,0.2145,0,36-45,0
app_018842,45348.77,18852.81,36,salaried,98,721.77,0.3407,0.1902,0,36-45,0
app_018843,79301.93,24810.41,48,self_employed,82,154.9,0.1079,0.2689,1,26-35,0
app_018844,88075.61,11804.13,60,salaried,45,1383.01,0.2174,0.4959,2,26-35,0
app_018845,22812.26,35386.26,60,salaried,128,124.74,0.4007,0.6993,0,36-45,0
app_018846,47162.68,6178.66,48,self_employed,144,518.5,0.1673,0.4334,0,56-65,0
app_018847,46848.3,12636.72,36,salaried,110,712.18,0.2795,0.3408,1,56-65,0
app_018848,34466.29,16522.32,84,unemployed,244,597.09,0.2818,0.8792,1,65+,1
app_018849,60959.84,29361.89,36,salaried,0,852.16,0.3411,0.2644,2,18-25,0
app_018850,47573.7,38086.15,36,contract,43,181.27,0.3339,0.1466,0,26-35,0
app_018851,26475.98,37544.7,60,salaried,119,97.2,0.3504,0.8344,2,36-45,1
app_018852,33585.03,17975.33,48,self_employed,169,89.65,0.1765,0.0384,0,46-55,0
app_018853,29969.29,32206.37,48,salaried,127,516.72,0.4971,0.5383,0,46-55,0
app_018854,24339.74,24330.63,36,contract,114,267.5,0.4917,0.1072,0,46-55,0
app_018855,34650.69,17648.0,84,salaried,158,520.17,0.2587,0.0547,1,36-45,0
app_018856,17795.33,12096.68,36,salaried,123,53.74,0.281,0.1063,0,36-45,0
app_018857,47128.61,18790.33,60,self_employed,236,336.07,0.1717,0.192,0,65+,0
app_018858,78610.86,34883.9,36,contract,74,1817.12,0.4371,0.2281,2,26-35,0
app_018859,37337.71,17201.71,24,salaried,150,363.31,0.3655,0.2739,0,46-55,0
app_018860,61116.39,12997.8,36,self_employed,139,1587.7,0.3883,0.5139,2,46-55,1
app_018861,39554.36,32675.33,36,salaried,56,713.19,0.5138,0.3008,0,26-35,0
app_018862,20699.03,12539.34,24,unemployed,112,178.02,0.4303,0.2227,0,56-65,0
app_018863,109522.56,22814.97,48,salaried,127,2439.34,0.3235,0.1671,1,56-65,0
app_018864,9582.21,20621.69,84,salaried,152,142.25,0.5102,0.6109,1,46-55,0
app_018865,36521.96,28090.66,48,self_employed,96,122.61,0.248,0.4637,1,26-35,0
app_018866,23796.55,26478.93,60,salaried,65,306.97,0.3951,0.0725,0,26-35,0
app_018867,86675.9,24325.68,36,salaried,98,1131.62,0.2577,0.4838,0,46-55,0
app_018868,40895.8,13441.03,36,contract,30,258.92,0.1943,0.467,0,18-25,1
app_018869,148080.63,11983.17,24,contract,35,1214.64,0.1421,0.0816,0,18-25,0
app_018870,37041.85,19834.56,48,salaried,38,0.0,0.1446,0.2015,0,36-45,0
app_018871,23897.69,18834.34,12,salaried,69,323.35,1.0135,0.1227,1,18-25,1
app_018872,14176.66,72084.48,24,salaried,157,122.39,2.8493,0.7582,3,46-55,1
app_018873,66746.36,20230.65,60,salaried,64,541.69,0.1629,0.2933,0,36-45,0
app_018874,22945.99,17267.77,60,contract,21,429.92,0.3874,0.1448,0,18-25,0
app_018875,28828.08,11649.14,60,salaried,85,1061.55,0.5292,0.2918,0,36-45,0
app_018876,71357.58,8875.65,36,unemployed,62,642.85,0.1529,0.7046,1,18-25,0
app_018877,64818.8,6621.29,36,contract,6,1014.35,0.2246,0.4887,0,18-25,0
app_018878,25970.1,8595.36,24,salaried,60,553.2,0.4343,0.1527,1,36-45,0
app_018879,28290.9,13753.03,48,salaried,92,453.49,0.3236,0.4267,1,36-45,0
app_018880,13824.01,29218.51,48,salaried,28,178.66,0.7258,0.3838,0,26-35,0
app_018881,11724.88,21057.23,84,salaried,124,187.77,0.4693,0.0835,1,36-45,0
app_018882,55272.67,9086.89,60,salaried,57,839.04,0.2177,0.2072,0,26-35,0
app_018883,58731.0,11370.44,36,salaried,60,477.55,0.1673,0.2025,0,36-45,0
app_018884,44199.35,15308.31,24,contract,37,828.67,0.412,0.51,0,26-35,0
app_018885,40254.36,13303.71,48,contract,117,544.39,0.2515,0.445,0,46-55,0
app_018886,24627.24,9796.64,60,salaried,86,301.98,0.2331,0.3572,1,36-45,0
app_018887,81427.88,5000.0,36,salaried,10,845.66,0.1467,0.2296,0,26-35,0
app_018888,13613.11,8638.44,120,contract,96,239.5,0.2797,0.3911,0,46-55,0
app_018889,28066.4,8926.8,48,self_employed,139,320.17,0.2228,0.4388,0,46-55,0
app_018890,39671.4,32406.62,84,salaried,61,962.98,0.4173,0.4299,1,18-25,0
app_018891,36307.27,37798.04,84,contract,79,211.77,0.2306,0.6535,0,36-45,1
app_018892,36274.6,5301.57,48,self_employed,134,522.83,0.2124,0.5666,0,46-55,0
app_018893,27293.75,25676.23,84,salaried,93,837.72,0.5135,0.1673,0,18-25,0
app_018894,48898.36,33937.23,48,contract,174,566.35,0.3264,0.7309,0,56-65,0
app_018895,18611.49,10295.22,60,contract,36,34.33,0.1416,0.2571,0,36-45,0
app_018896,33550.16,6154.83,48,self_employed,148,622.4,0.2721,0.6774,1,46-55,0
app_018897,46052.88,43704.97,60,contract,173,155.96,0.2456,0.533,0,56-65,0
app_018898,30245.67,14585.65,60,salaried,190,789.71,0.4175,0.8847,0,65+,0
app_018899,36411.24,35096.77,36,salaried,61,389.36,0.4753,0.3268,1,36-45,0
app_018900,40885.58,17176.93,36,self_employed,156,449.68,0.2832,0.8109,1,46-55,0
app_018901,13787.93,39522.02,60,salaried,0,151.15,0.7507,0.6135,0,26-35,0
app_018902,14515.68,21548.47,120,salaried,46,129.16,0.2671,0.5269,0,26-35,0
app_018903,39091.52,13153.83,36,self_employed,156,430.27,0.2532,0.2112,0,56-65,0
app_018904,25987.99,12224.55,84,self_employed,38,259.75,0.1925,0.2662,0,26-35,0
app_018905,26865.23,11528.12,48,unemployed,164,316.33,0.2572,0.2161,0,56-65,0
app_018906,49659.95,14463.76,84,unemployed,0,792.39,0.2364,0.3914,1,18-25,1
app_018907,21081.24,15677.68,84,contract,76,220.15,0.2401,0.5947,1,26-35,0
app_018908,9630.76,20356.81,60,unemployed,147,363.25,0.9092,0.6656,1,26-35,1
app_018909,90342.73,12886.46,24,salaried,68,1249.4,0.243,0.0668,0,36-45,0
app_018910,70644.39,46900.56,48,self_employed,35,1415.23,0.4196,0.5613,2,18-25,0
app_018911,70153.66,43058.61,84,salaried,64,438.15,0.1696,0.2759,0,26-35,0
app_018912,19605.96,19399.86,48,salaried,209,220.86,0.4023,0.454,0,65+,0
app_018913,34801.63,49644.54,24,salaried,117,316.91,0.8796,0.6969,1,46-55,0
app_018914,18076.53,39280.03,48,salaried,132,513.4,0.9275,0.2207,1,46-55,0
app_018915,35137.43,13713.38,84,salaried,66,554.8,0.2497,0.2068,1,26-35,0
app_018916,29989.24,21807.8,48,unemployed,83,245.15,0.2944,0.5287,2,26-35,1
app_018917,20071.76,15852.67,84,self_employed,153,0.0,0.1219,0.5359,0,46-55,0
app_018918,47896.96,39069.89,12,unemployed,62,858.3,1.096,0.1974,1,18-25,1
app_018919,31498.38,9779.65,48,salaried,73,525.39,0.284,0.5933,0,36-45,0
app_018920,93665.49,7020.6,120,salaried,173,2107.23,0.2781,0.2911,0,56-65,0
app_018921,38069.89,16245.2,24,salaried,19,389.21,0.3531,0.2375,1,18-25,0
app_018922,8943.28,9852.49,48,self_employed,193,138.42,0.4832,0.2228,1,56-65,0
app_018923,13404.29,10015.49,24,salaried,12,256.62,0.6332,0.777,1,26-35,1
app_018924,114990.07,14749.0,36,salaried,92,544.89,0.103,0.1643,0,26-35,0
app_018925,29807.93,12601.11,60,salaried,69,673.37,0.3624,0.3135,0,26-35,0
app_018926,41440.11,13794.84,84,contract,203,0.0,0.0514,0.2115,0,56-65,0
app_018927,36510.35,14490.1,84,unemployed,97,622.53,0.2658,0.3506,0,36-45,1
app_018928,79140.16,19402.0,60,salaried,126,696.27,0.1585,0.2981,1,46-55,0
app_018929,12723.42,11105.18,84,salaried,40,132.24,0.2594,0.5213,1,26-35,0
app_018930,75439.68,11748.33,48,salaried,155,1441.78,0.2714,0.7181,0,56-65,0
app_018931,72635.17,27791.67,60,self_employed,35,1725.47,0.3677,0.5223,0,36-45,0
app_018932,36438.73,33374.36,60,salaried,91,552.36,0.3797,0.2925,0,36-45,0
app_018933,45583.79,48112.74,48,salaried,116,485.99,0.4129,0.1217,0,46-55,0
app_018934,29619.01,16816.73,12,salaried,134,207.75,0.6974,0.0257,2,46-55,0
app_018935,14373.08,32355.13,36,salaried,110,13.18,0.8214,0.8119,0,46-55,0
app_018936,49968.97,13663.06,48,salaried,34,380.01,0.1651,0.2183,0,18-25,0
app_018937,41590.15,21708.79,60,self_employed,163,728.86,0.323,0.383,2,56-65,0
app_018938,42068.21,17460.18,24,contract,5,686.98,0.4201,0.3076,0,26-35,0
app_018939,47347.13,46712.74,36,unemployed,205,529.33,0.4893,0.5198,0,65+,1
app_018940,26045.93,11306.34,36,salaried,84,275.24,0.2831,0.1967,1,26-35,0
app_018941,82561.32,10032.83,24,unemployed,50,1817.81,0.3298,0.1351,1,18-25,1
app_018942,36478.28,16865.08,36,salaried,33,670.1,0.3869,0.8512,1,26-35,0
app_018943,48919.97,5148.75,60,salaried,50,773.88,0.2126,0.2255,1,36-45,0
app_018944,31267.39,17091.7,120,salaried,92,69.53,0.0857,0.268,0,26-35,0
app_018945,64706.85,5000.0,60,salaried,180,678.42,0.1425,0.1253,0,56-65,0
app_018946,38453.16,9681.45,84,contract,102,953.13,0.3363,0.5378,1,46-55,0
app_018947,34654.56,16294.87,36,unemployed,34,562.16,0.3639,0.428,0,26-35,0
app_018948,70547.84,6079.28,60,salaried,96,0.0,0.0186,0.6181,1,36-45,0
app_018949,14078.74,19049.35,60,self_employed,157,193.08,0.4568,0.5878,0,46-55,0
app_018950,31131.97,5000.0,36,salaried,157,605.52,0.2912,0.2283,0,56-65,0
app_018951,25927.12,15635.43,36,contract,15,248.36,0.332,0.1662,0,26-35,0
app_018952,44606.46,25405.24,60,salaried,110,697.36,0.3106,0.7526,1,56-65,0
app_018953,43204.12,32900.79,36,self_employed,0,1388.16,0.6597,0.5144,0,18-25,1
app_018954,36080.62,40881.24,60,self_employed,106,0.0,0.2447,0.2155,0,46-55,0
app_018955,24521.33,9625.52,48,salaried,98,47.52,0.1292,0.4718,0,46-55,0
app_018956,35838.67,12790.32,24,salaried,138,242.44,0.2739,0.8819,1,36-45,0
